#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1682370002,809540,6084984,140.30.20.1,4,240,6057876,6065156,0,0,152.148.48.6,140.30.20.10,0.0.0.0,436,436,34242,22,6,0,2,0,0,0,0
1682370002,809540,6084984,140.30.20.1,12,2105,6066356,6066456,0,0,140.30.20.8,152.148.48.4,140.30.20.2,436,436,22,47636,6,0,27,0,0,0,0
1682370002,809540,6084984,140.30.20.1,13,1538,6066356,6066456,0,0,152.148.48.4,140.30.20.8,0.0.0.0,436,436,47636,22,6,0,27,0,0,0,0
1682370002,809540,6084984,140.30.20.1,25,3277,6058176,6069960,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,42478,6,0,27,0,0,0,0
1682370002,809540,6084984,140.30.20.1,25,3277,6058164,6069936,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,56706,6,0,27,0,0,0,0
1682370002,809540,6084984,140.30.20.1,25,3277,6058164,6069972,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,56680,6,0,27,0,0,0,0
1682370002,809540,6084984,140.30.20.1,17,2258,6058188,6069956,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,34696,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,18,2310,6058164,6069936,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,56706,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,1,80,6069980,6069980,0,0,140.30.20.3,152.148.48.4,140.30.20.2,65535,436,0,1281,1,192,0,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058176,6069968,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,42494,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,24,3225,6058164,6069928,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,56678,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058164,6069972,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,56680,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,18,2310,6058164,6069928,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,56678,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058176,6069960,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,42478,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058216,6069980,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,50334,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058176,6069968,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,42494,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058216,6069980,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,50334,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058188,6069956,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,34696,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058212,6070036,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,47282,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058200,6070004,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,34716,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058176,6070012,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,42498,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058208,6069996,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,47268,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,18,2310,6058224,6070044,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,50972,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,26,3329,6058200,6070044,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,50970,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058200,6070004,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,34716,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058208,6069984,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,47280,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058176,6070012,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,42498,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,18,2322,6058216,6070076,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,50320,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058208,6069996,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,47268,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,18,2310,6058216,6070012,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,50346,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058164,6069996,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,56712,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058164,6069996,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,56712,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,17,2258,6058192,6069988,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,34700,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,16,2206,6058184,6069996,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,50962,22,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058216,6070012,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,47298,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,26,3329,6058216,6070076,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,50320,6,0,27,0,0,0,0
1682370002,913884,6085088,140.30.20.1,25,3277,6058216,6070024,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,50328,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,24,3225,6058192,6069988,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,34700,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6058184,6069996,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,50962,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,18,2322,6058200,6070044,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,50970,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,26,3329,6058196,6070068,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,50968,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6058216,6070012,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,47298,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6058216,6070024,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,50328,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6058208,6069984,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,47280,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,18,2322,6058200,6070080,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,34710,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,18,2322,6058196,6070068,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,50968,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6058172,6069992,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,42474,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,24,3225,6058216,6070012,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,50346,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,26,3329,6058200,6070080,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,34710,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6058224,6070044,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,50972,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6058212,6070036,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,47282,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,16,2206,6058172,6069992,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,42474,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,3,180,6069084,6072128,0,0,152.148.48.6,140.30.20.10,0.0.0.0,436,436,37904,22,6,0,2,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6062416,6074408,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,56172,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6062416,6074408,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,56172,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6062416,6074448,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,56174,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6062416,6074448,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,56174,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6062640,6074452,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,56208,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6062640,6074452,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,56208,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6062416,6074432,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,56170,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,25,3277,6062416,6074432,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,56170,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,1,88,6077940,6077940,0,0,140.30.20.3,140.30.20.5,0.0.0.0,65535,436,0,1281,1,192,0,0,0,0,0
1682370011,329353,6093504,140.30.20.1,1,88,6077984,6077984,0,0,140.30.20.3,140.30.20.6,0.0.0.0,65535,436,0,1281,1,192,0,0,0,0,0
1682370011,329353,6093504,140.30.20.1,17,2258,6066676,6078404,0,0,152.148.48.4,140.30.20.8,0.0.0.0,436,436,47648,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,24,3225,6066676,6078432,0,0,140.30.20.8,152.148.48.4,140.30.20.2,436,436,22,47658,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,18,2310,6066676,6078400,0,0,152.148.48.4,140.30.20.8,0.0.0.0,436,436,47660,22,6,0,27,0,0,0,0
1682370011,329353,6093504,140.30.20.1,18,2310,6066676,6078432,0,0,152.148.48.4,140.30.20.8,0.0.0.0,436,436,47658,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,24,3225,6066676,6078412,0,0,140.30.20.8,152.148.48.4,140.30.20.2,436,436,22,47650,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,25,3277,6066676,6078404,0,0,140.30.20.8,152.148.48.4,140.30.20.2,436,436,22,47648,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,20,2414,6066676,6078412,0,0,152.148.48.4,140.30.20.8,0.0.0.0,436,436,47650,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,24,3225,6066676,6078400,0,0,140.30.20.8,152.148.48.4,140.30.20.2,436,436,22,47660,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,12,2105,6078788,6078908,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59730,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,13,1538,6078788,6078908,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59730,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,3,164,6079128,6079128,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59760,6,0,22,0,0,0,0
1682370023,313425,6105488,140.30.20.1,3,186,6079128,6079128,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59760,22,6,0,26,0,0,0,0
1682370023,313425,6105488,140.30.20.1,3,164,6079352,6079352,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59780,6,0,22,0,0,0,0
1682370023,313425,6105488,140.30.20.1,3,186,6079352,6079352,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59780,22,6,0,26,0,0,0,0
1682370023,313425,6105488,140.30.20.1,3,186,6082444,6082444,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,36354,22,6,0,26,0,0,0,0
1682370023,313425,6105488,140.30.20.1,3,152,6082444,6082444,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,36354,6,0,23,0,0,0,0
1682370023,313425,6105488,140.30.20.1,24,3225,6077996,6090376,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59698,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,18,2310,6077996,6090376,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59698,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,25,3277,6077968,6090480,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,34900,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,25,3277,6078000,6090388,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,34904,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,17,2258,6078044,6090416,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59712,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,18,2310,6077996,6090384,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,45626,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,18,2310,6078088,6090460,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,42292,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,24,3225,6078064,6090456,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,58298,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,17,2258,6078020,6090428,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,58274,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,25,3277,6078088,6090444,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,42294,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,18,2322,6078016,6090428,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,42286,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,24,3225,6078088,6090460,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,42292,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,17,2258,6077968,6090480,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,34900,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,18,2310,6078056,6090420,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,58296,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,18,2310,6078040,6090444,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,58280,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,25,3277,6078028,6090436,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,49652,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,17,2258,6077992,6090428,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,42280,22,6,0,27,0,0,0,0
1682370023,313425,6105488,140.30.20.1,18,2310,6078016,6090408,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,49640,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,24,3225,6078016,6090408,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,49640,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,26,3329,6078016,6090428,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,42286,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,24,3225,6078056,6090420,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,58296,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,17,2258,6078000,6090388,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,34904,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,24,3225,6078048,6090448,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,49660,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6078052,6090436,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59718,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,17,2258,6078088,6090444,0,0,152.148.48.5,140.30.20.6,0.0.0.0,436,436,42294,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,17,2258,6078028,6090436,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,49652,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6077992,6090428,0,0,140.30.20.6,152.148.48.5,140.30.20.2,436,436,22,42280,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6078020,6090428,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,58274,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6078028,6090392,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,45646,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,19,2362,6078028,6090392,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,45646,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,18,2310,6078064,6090456,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,58298,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,17,2258,6078052,6090436,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59718,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,18,2310,6078048,6090448,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,49660,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,24,3225,6077996,6090384,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,45626,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6078044,6090416,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59712,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,24,3225,6078040,6090444,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,58280,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,24,3225,6078008,6090492,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,45636,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,18,2310,6077992,6090524,0,0,152.148.48.5,140.30.20.7,0.0.0.0,436,436,49630,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,17,2258,6078000,6090516,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,45630,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,17,2258,6077984,6090504,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,34902,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6077940,6090516,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,34884,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6077984,6090504,0,0,140.30.20.5,152.148.48.6,140.30.20.2,436,436,22,34902,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6078000,6090516,0,0,140.30.20.8,152.148.48.5,140.30.20.2,436,436,22,45630,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,17,2258,6077984,6090532,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59682,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,18,2310,6078008,6090492,0,0,152.148.48.5,140.30.20.8,0.0.0.0,436,436,45636,22,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,24,3225,6077992,6090524,0,0,140.30.20.7,152.148.48.5,140.30.20.2,436,436,22,49630,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,25,3277,6077984,6090532,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59682,6,0,27,0,0,0,0
1682370023,421334,6105596,140.30.20.1,16,2206,6077940,6090516,0,0,152.148.48.6,140.30.20.5,0.0.0.0,436,436,34884,22,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,25,3277,6079128,6091256,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59746,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,17,2258,6079128,6091272,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59774,22,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,25,3277,6079128,6091272,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59774,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,25,3277,6079124,6091264,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59734,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,17,2258,6079124,6091264,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59734,22,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,17,2258,6079128,6091256,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59746,22,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,25,3277,6079576,6091980,0,0,140.30.20.6,152.148.48.6,140.30.20.2,436,436,22,59784,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,17,2258,6079576,6091980,0,0,152.148.48.6,140.30.20.6,0.0.0.0,436,436,59784,22,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,25,3277,6082400,6094464,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,36330,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,17,2258,6082400,6094464,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,36330,22,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,25,3277,6082416,6094624,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,36336,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,25,3277,6082440,6094648,0,0,140.30.20.7,152.148.48.4,140.30.20.2,436,436,22,36350,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,17,2258,6082440,6094648,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,36350,22,6,0,27,0,0,0,0
1682370033,234028,6115408,140.30.20.1,17,2258,6082416,6094624,0,0,152.148.48.4,140.30.20.7,0.0.0.0,436,436,36336,22,6,0,27,0,0,0,0
