#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1682369354,886049,5437060,140.30.20.1,17,2258,5408560,5421976,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,58106,22,6,0,27,0,0,0,0
1682369354,886049,5437060,140.30.20.1,17,2258,5408572,5422012,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,38800,22,6,0,27,0,0,0,0
1682369354,886049,5437060,140.30.20.1,25,3277,5408576,5421996,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38814,6,0,27,0,0,0,0
1682369354,886049,5437060,140.30.20.1,18,2310,5408536,5421996,0,0,152.148.48.5,140.30.20.6,0.0.0.0,370,370,57492,22,6,0,27,0,0,0,0
1682369354,886049,5437060,140.30.20.1,17,2258,5408536,5421976,0,0,152.148.48.5,140.30.20.6,0.0.0.0,370,370,57468,22,6,0,27,0,0,0,0
1682369354,886049,5437060,140.30.20.1,25,3277,5408580,5422036,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38836,6,0,27,0,0,0,0
1682369354,886049,5437060,140.30.20.1,25,3277,5408548,5421984,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,58090,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,18,2322,5408572,5422024,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,48328,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,18,2310,5408548,5421964,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,58074,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408572,5422004,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38790,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408536,5421976,0,0,140.30.20.6,152.148.48.5,140.30.20.2,370,370,22,57468,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408580,5421992,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,38850,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408580,5422012,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38848,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408572,5422044,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,48350,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408580,5422024,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38820,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408560,5422000,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,58112,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,24,3225,5408536,5421992,0,0,140.30.20.6,152.148.48.5,140.30.20.2,370,370,22,57508,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408572,5422012,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38800,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408572,5422024,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,48326,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408576,5421996,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,38814,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408572,5422004,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,38790,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,26,3329,5408572,5422024,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,48328,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408572,5422024,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,48326,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408572,5422020,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,48334,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408580,5421992,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38850,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408580,5422024,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,38820,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408536,5421964,0,0,140.30.20.6,152.148.48.5,140.30.20.2,370,370,22,57470,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408580,5422036,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,38836,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5408572,5422068,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,38792,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5408572,5422068,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,38792,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5415172,5427704,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,41248,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5415172,5427676,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,41258,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5415172,5427676,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,41258,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5415172,5427676,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,41250,22,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5415172,5427676,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,41250,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,25,3277,5415172,5427704,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,41248,6,0,27,0,0,0,0
1682369360,814786,5442988,140.30.20.1,17,2258,5415396,5427892,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,41270,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,25,3277,5415396,5427892,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,41270,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,164,5430004,5430008,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55614,6,0,22,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,186,5430036,5430036,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55620,22,6,0,26,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,186,5430004,5430004,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55614,22,6,0,26,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,164,5430064,5430064,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55624,6,0,22,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,186,5429964,5429964,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,43532,22,6,0,26,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,186,5430064,5430064,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55624,22,6,0,26,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,164,5429964,5429968,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,43532,6,0,22,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,164,5430036,5430036,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55620,6,0,22,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,186,5430088,5430088,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55632,22,6,0,26,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,164,5430088,5430096,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55632,6,0,22,0,0,0,0
1682369373,709455,5455884,140.30.20.1,25,3277,5419456,5431912,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,50404,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,17,2258,5419456,5431912,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,50404,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,16,2206,5419456,5431924,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,50420,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,25,3277,5419456,5431924,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,50420,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,24,3225,5419456,5431940,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,50426,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,18,2310,5419456,5431940,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,50426,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,18,2310,5419456,5431948,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,50442,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,24,3225,5419456,5431948,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,50442,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,25,3277,5421104,5433796,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,43480,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,17,2258,5421104,5433796,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,43480,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,17,2258,5420656,5434300,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,50466,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,25,3277,5420656,5434276,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,50448,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,17,2258,5420656,5434276,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,50448,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,25,3277,5420656,5434304,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,50450,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,25,3277,5420656,5434300,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,50466,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,17,2258,5420656,5434304,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,50450,22,6,0,27,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,186,5435692,5435696,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,41814,22,6,0,26,0,0,0,0
1682369373,709455,5455884,140.30.20.1,3,152,5435692,5435696,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,41814,6,0,23,0,0,0,0
1682369373,709455,5455884,140.30.20.1,18,2310,5429396,5440820,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55584,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,25,3229,5429396,5440820,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55584,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,18,2298,5429940,5440972,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,43506,22,6,0,31,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3705,5429940,5440972,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,43506,6,0,26,0,0,0,0
1682369375,689545,5457864,140.30.20.1,22,3025,5429976,5441144,0,0,140.30.20.6,152.148.48.5,140.30.20.2,370,370,22,35978,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,18,2310,5429964,5441144,0,0,152.148.48.5,140.30.20.6,0.0.0.0,370,370,35970,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,17,2162,5429976,5441144,0,0,152.148.48.5,140.30.20.6,0.0.0.0,370,370,35978,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3177,5429964,5441144,0,0,140.30.20.6,152.148.48.5,140.30.20.2,370,370,22,35970,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3177,5430000,5441216,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,44662,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,18,2310,5430000,5441216,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44662,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3177,5429976,5441224,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,44658,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,22,3025,5430060,5441200,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,44668,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,17,2162,5430060,5441200,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44668,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,18,2310,5429976,5441228,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44658,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,3,164,5441960,5441960,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,55056,6,0,22,0,0,0,0
1682369375,689545,5457864,140.30.20.1,3,186,5441960,5441960,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,55056,22,6,0,26,0,0,0,0
1682369375,689545,5457864,140.30.20.1,17,2162,5430060,5442200,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44678,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,22,3025,5430060,5442200,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,44678,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,17,2246,5430128,5442308,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55636,22,6,0,31,0,0,0,0
1682369375,689545,5457864,140.30.20.1,22,3025,5430184,5442304,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,43536,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,17,2162,5430184,5442304,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,43536,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3705,5430128,5442308,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55636,6,0,26,0,0,0,0
1682369375,689545,5457864,140.30.20.1,17,2162,5430140,5442308,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55646,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,22,3025,5430140,5442308,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55646,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,18,2310,5429384,5442540,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55570,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,18,2310,5429356,5442516,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55562,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3225,5429356,5442516,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55562,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3225,5429384,5442540,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55570,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,18,2310,5429396,5442576,0,0,152.148.48.6,140.30.20.7,0.0.0.0,370,370,55578,22,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,24,3225,5429396,5442576,0,0,140.30.20.7,152.148.48.6,140.30.20.2,370,370,22,55578,6,0,27,0,0,0,0
1682369375,689545,5457864,140.30.20.1,17,2258,5429964,5442860,0,0,152.148.48.5,140.30.20.6,0.0.0.0,370,370,35962,22,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,25,3277,5429964,5442860,0,0,140.30.20.6,152.148.48.5,140.30.20.2,370,370,22,35962,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,17,2258,5429960,5442860,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,43516,22,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,25,3277,5429960,5442860,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,43516,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,18,2310,5429936,5442816,0,0,152.148.48.4,140.30.20.8,0.0.0.0,370,370,43496,22,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,24,3225,5429936,5442816,0,0,140.30.20.8,152.148.48.4,140.30.20.2,370,370,22,43496,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,25,3277,5429952,5442864,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,44634,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,17,2258,5429952,5442864,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44634,22,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,17,2258,5429960,5443056,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44640,22,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,23,3173,5429960,5443056,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,44640,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,17,2258,5429956,5443036,0,0,152.148.48.5,140.30.20.6,0.0.0.0,370,370,35946,22,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,25,3277,5429956,5443036,0,0,140.30.20.6,152.148.48.5,140.30.20.2,370,370,22,35946,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,17,2258,5429976,5443068,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44650,22,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,25,3277,5429976,5443068,0,0,140.30.20.7,152.148.48.5,140.30.20.2,370,370,22,44650,6,0,27,0,0,0,0
1682369384,641473,5466816,140.30.20.1,17,2258,5429976,5443084,0,0,152.148.48.5,140.30.20.7,0.0.0.0,370,370,44660,22,6,0,27,0,0,0,0
